ID	gender	age	mother.tongue	aware	word.base	word	isRising	dir	dir.num	leftFilm	rightFilm	risingLeft	correctDir	response	congruent	rt	trial	chosen.video	not.chosen.video	resp.left	resp.rising	response.pd	correct.pd	rt.pd	trial.pd	resp.rising.pd
1	f	22	spanish	0	ivam	ivam_fal.mp3	0	down	-0.5	F5.mp4	R5.mp4	0	left	right	0	0.2562	15	R5.mp4	F5.mp4	0	1	down	1	2.493	22	0
1	f	22	spanish	0	ivam	ivam_ris.mp3	1	up	0.5	R4.mp4	F11.mp4	1	left	right	0	0.8202	23	F11.mp4	R4.mp4	0	0	up	1	2.1375	8	1
1	f	22	spanish	0	limer	limer_fal.mp3	0	down	-0.5	F3.mp4	R10.mp4	0	left	left	1	0.8391	10	F3.mp4	R10.mp4	1	0	down	1	4.023	6	0
1	f	22	spanish	0	limer	limer_ris.mp3	1	up	0.5	F3.mp4	R1.mp4	0	right	right	1	1.7792	16	R1.mp4	F3.mp4	0	1	down	0	4.8504	11	0
1	f	22	spanish	0	maro	maro_fal.mp3	0	down	-0.5	R12.mp4	F8.mp4	1	right	right	1	10.5066	21	F8.mp4	R12.mp4	0	0	down	1	2.8903	2	0
1	f	22	spanish	0	maro	maro_ris.mp3	1	up	0.5	R5.mp4	F8.mp4	1	left	right	0	1.0324	14	F8.mp4	R5.mp4	0	0	up	1	4.5988	9	1
1	f	22	spanish	0	reman	reman_fal.mp3	0	down	-0.5	F1.mp4	R4.mp4	0	left	right	0	0.3677	9	R4.mp4	F1.mp4	0	1	down	1	1.4262	1	0
1	f	22	spanish	0	reman	reman_ris.mp3	1	up	0.5	R6.mp4	F12.mp4	1	left	left	1	1.3457	0	R6.mp4	F12.mp4	1	1	up	1	1.4265	3	1
1	f	22	spanish	0	shinen	shinen_fal.mp3	0	down	-0.5	F11.mp4	R8.mp4	0	left	right	0	0.7507	7	R8.mp4	F11.mp4	0	1	down	1	2.8048	23	0
1	f	22	spanish	0	shinen	shinen_ris.mp3	1	up	0.5	F7.mp4	R12.mp4	0	right	left	0	3.4036	18	F7.mp4	R12.mp4	1	0	up	1	3.7685	21	1
1	f	22	spanish	0	teya	teya_fal.mp3	0	down	-0.5	R7.mp4	F7.mp4	1	right	left	0	2.1688	13	R7.mp4	F7.mp4	1	1	down	1	1.2942	4	0
1	f	22	spanish	0	teya	teya_ris.mp3	1	up	0.5	R11.mp4	F4.mp4	1	left	left	1	0.1967	20	R11.mp4	F4.mp4	1	1	up	1	3.3882	0	1
1	f	22	spanish	0	tila	tila_fal.mp3	0	down	-0.5	F12.mp4	R6.mp4	0	left	left	1	1.7717	2	F12.mp4	R6.mp4	1	0	up	0	2.9719	20	1
1	f	22	spanish	0	tila	tila_ris.mp3	1	up	0.5	R7.mp4	F2.mp4	1	left	left	1	2.1971	22	R7.mp4	F2.mp4	1	1	up	1	1.2278	7	1
1	f	22	spanish	0	vewa	vewa_fal.mp3	0	down	-0.5	F9.mp4	R9.mp4	0	left	right	0	2.4383	11	R9.mp4	F9.mp4	0	1	down	1	1.894	13	0
1	f	22	spanish	0	vewa	vewa_ris.mp3	1	up	0.5	F1.mp4	R8.mp4	0	right	left	0	7.9197	17	F1.mp4	R8.mp4	1	0	up	1	2.1634	18	1
1	f	22	spanish	0	wemi	wemi_fal.mp3	0	down	-0.5	R11.mp4	F2.mp4	1	right	right	1	1.8685	5	F2.mp4	R11.mp4	0	0	down	1	2.9407	5	0
1	f	22	spanish	0	wemi	wemi_ris.mp3	1	up	0.5	F9.mp4	R10.mp4	0	right	right	1	3.4967	6	R10.mp4	F9.mp4	0	1	up	1	3.4275	16	1
1	f	22	spanish	0	yilel	yilel_fal.mp3	0	down	-0.5	R1.mp4	F6.mp4	1	right	right	1	0.82	3	F6.mp4	R1.mp4	0	0	down	1	2.6937	19	0
1	f	22	spanish	0	yilel	yilel_ris.mp3	1	up	0.5	F5.mp4	R3.mp4	0	right	right	1	4.4716	12	R3.mp4	F5.mp4	0	1	up	1	4.0576	15	1
1	f	22	spanish	0	yina	yina_fal.mp3	0	down	-0.5	F10.mp4	R3.mp4	0	left	right	0	0.2432	1	R3.mp4	F10.mp4	0	1	down	1	1.1733	10	0
1	f	22	spanish	0	yina	yina_ris.mp3	1	up	0.5	F10.mp4	R9.mp4	0	right	left	0	3.1195	8	F10.mp4	R9.mp4	1	0	up	1	1.5468	12	1
1	f	22	spanish	0	ylo	ylo_fal.mp3	0	down	-0.5	R2.mp4	F4.mp4	1	right	right	1	2.4429	19	F4.mp4	R2.mp4	0	0	down	1	1.5749	17	0
1	f	22	spanish	0	ylo	ylo_ris.mp3	1	up	0.5	R2.mp4	F6.mp4	1	left	left	1	0.8297	4	R2.mp4	F6.mp4	1	1	down	0	3.9093	14	0
2	m	21	spanish	0	ivam	ivam_fal.mp3	0	down	-0.5	R4.mp4	F11.mp4	1	right	right	1	1.5891	11	F11.mp4	R4.mp4	0	0	down	1	1.7548	15	0
2	m	21	spanish	0	ivam	ivam_ris.mp3	1	up	0.5	F11.mp4	R1.mp4	0	right	left	0	0.7183	5	F11.mp4	R1.mp4	1	0	up	1	1.7524	5	1
2	m	21	spanish	0	limer	limer_fal.mp3	0	down	-0.5	R3.mp4	F3.mp4	1	right	right	1	1.3002	15	F3.mp4	R3.mp4	0	0	down	1	1.6216	21	0
2	m	21	spanish	0	limer	limer_ris.mp3	1	up	0.5	R12.mp4	F5.mp4	1	left	right	0	0.4787	18	F5.mp4	R12.mp4	0	0	down	0	2.022	9	0
2	m	21	spanish	0	maro	maro_fal.mp3	0	down	-0.5	R1.mp4	F5.mp4	1	right	left	0	2.3643	1	R1.mp4	F5.mp4	1	1	down	1	1.2525	6	0
2	m	21	spanish	0	maro	maro_ris.mp3	1	up	0.5	F4.mp4	R11.mp4	0	right	left	0	1.7679	23	F4.mp4	R11.mp4	1	0	down	0	5.7261	4	0
2	m	21	spanish	0	reman	reman_fal.mp3	0	down	-0.5	F9.mp4	R6.mp4	0	left	left	1	1.2583	3	F9.mp4	R6.mp4	1	0	down	1	1.1813	12	0
2	m	21	spanish	0	reman	reman_ris.mp3	1	up	0.5	R7.mp4	F10.mp4	1	left	left	1	3.578	22	R7.mp4	F10.mp4	1	1	up	1	1.2409	19	1
2	m	21	spanish	0	shinen	shinen_fal.mp3	0	down	-0.5	R7.mp4	F10.mp4	1	right	right	1	3.812	14	F10.mp4	R7.mp4	0	0	down	1	1.5703	14	0
2	m	21	spanish	0	shinen	shinen_ris.mp3	1	up	0.5	R3.mp4	F3.mp4	1	left	right	0	0.2849	9	F3.mp4	R3.mp4	0	0	up	1	3.4209	10	1
2	m	21	spanish	0	teya	teya_fal.mp3	0	down	-0.5	F8.mp4	R12.mp4	0	left	left	1	2.6384	17	F8.mp4	R12.mp4	1	0	up	0	2.2798	16	1
2	m	21	spanish	0	teya	teya_ris.mp3	1	up	0.5	F12.mp4	R2.mp4	0	right	right	1	0.9949	19	R2.mp4	F12.mp4	0	1	up	1	1.4302	8	1
2	m	21	spanish	0	tila	tila_fal.mp3	0	down	-0.5	F12.mp4	R9.mp4	0	left	left	1	0.6353	7	F12.mp4	R9.mp4	1	0	down	1	1.3256	1	0
2	m	21	spanish	0	tila	tila_ris.mp3	1	up	0.5	R6.mp4	F6.mp4	1	left	left	1	0.6503	13	R6.mp4	F6.mp4	1	1	up	1	1.2377	17	1
2	m	21	spanish	0	vewa	vewa_fal.mp3	0	down	-0.5	R5.mp4	F6.mp4	1	right	right	1	0.042	8	F6.mp4	R5.mp4	0	0	down	1	2.6386	2	0
2	m	21	spanish	0	vewa	vewa_ris.mp3	1	up	0.5	F9.mp4	R8.mp4	0	right	right	1	0.2985	2	R8.mp4	F9.mp4	0	1	up	1	1.0746	13	1
2	m	21	spanish	0	wemi	wemi_fal.mp3	0	down	-0.5	R2.mp4	F1.mp4	1	right	left	0	0.9367	21	R2.mp4	F1.mp4	1	1	down	1	2.796	3	0
2	m	21	spanish	0	wemi	wemi_ris.mp3	1	up	0.5	R10.mp4	F8.mp4	1	left	right	0	0.5862	20	F8.mp4	R10.mp4	0	0	up	1	1.5691	7	1
2	m	21	spanish	0	yilel	yilel_fal.mp3	0	down	-0.5	F7.mp4	R11.mp4	0	left	right	0	0.4088	12	R11.mp4	F7.mp4	0	1	down	1	1.036	18	0
2	m	21	spanish	0	yilel	yilel_ris.mp3	1	up	0.5	R4.mp4	F1.mp4	1	left	left	1	1.7767	10	R4.mp4	F1.mp4	1	1	up	1	3.0479	0	1
2	m	21	spanish	0	yina	yina_fal.mp3	0	down	-0.5	F4.mp4	R10.mp4	0	left	left	1	0.5231	0	F4.mp4	R10.mp4	1	0	down	1	1.0358	20	0
2	m	21	spanish	0	yina	yina_ris.mp3	1	up	0.5	F7.mp4	R5.mp4	0	right	right	1	0.2201	6	R5.mp4	F7.mp4	0	1	up	1	4.0146	11	1
2	m	21	spanish	0	ylo	ylo_fal.mp3	0	down	-0.5	F2.mp4	R8.mp4	0	left	left	1	5.9545	4	F2.mp4	R8.mp4	1	0	down	1	1.6462	22	0
2	m	21	spanish	0	ylo	ylo_ris.mp3	1	up	0.5	R9.mp4	F2.mp4	1	left	left	1	4.0263	16	R9.mp4	F2.mp4	1	1	up	1	3.4048	23	1
3	m	23	spanish	0	ivam	ivam_fal.mp3	0	down	-0.5	R7.mp4	F3.mp4	1	right	left	0	1.401	17	R7.mp4	F3.mp4	1	1	up	0	5.3325	18	1
3	m	23	spanish	0	ivam	ivam_ris.mp3	1	up	0.5	R10.mp4	F6.mp4	1	left	left	1	0.7728	13	R10.mp4	F6.mp4	1	1	up	1	1.4714	3	1
3	m	23	spanish	0	limer	limer_fal.mp3	0	down	-0.5	F12.mp4	R8.mp4	0	left	left	1	7.1225	12	F12.mp4	R8.mp4	1	0	up	0	1.6119	12	1
3	m	23	spanish	0	limer	limer_ris.mp3	1	up	0.5	F9.mp4	R1.mp4	0	right	left	0	0.8789	6	F9.mp4	R1.mp4	1	0	down	0	1.576	10	0
3	m	23	spanish	0	maro	maro_fal.mp3	0	down	-0.5	R11.mp4	F5.mp4	1	right	left	0	1.3862	0	R11.mp4	F5.mp4	1	1	down	1	3.2783	21	0
3	m	23	spanish	0	maro	maro_ris.mp3	1	up	0.5	F11.mp4	R11.mp4	0	right	right	1	4.3665	15	R11.mp4	F11.mp4	0	1	up	1	3.4094	15	1
3	m	23	spanish	0	reman	reman_fal.mp3	0	down	-0.5	R12.mp4	F4.mp4	1	right	right	1	1.2776	19	F4.mp4	R12.mp4	0	0	down	1	1.5801	9	0
3	m	23	spanish	0	reman	reman_ris.mp3	1	up	0.5	R9.mp4	F2.mp4	1	left	right	0	1.0652	21	F2.mp4	R9.mp4	0	0	up	1	2.2368	4	1
3	m	23	spanish	0	shinen	shinen_fal.mp3	0	down	-0.5	R4.mp4	F8.mp4	1	right	left	0	0.4269	5	R4.mp4	F8.mp4	1	1	down	1	1.2811	8	0
3	m	23	spanish	0	shinen	shinen_ris.mp3	1	up	0.5	R12.mp4	F3.mp4	1	left	right	0	1.2096	16	F3.mp4	R12.mp4	0	0	up	1	1.9043	2	1
3	m	23	spanish	0	teya	teya_fal.mp3	0	down	-0.5	F7.mp4	R2.mp4	0	left	left	1	0.4422	3	F7.mp4	R2.mp4	1	0	down	1	13.7189	23	0
3	m	23	spanish	0	teya	teya_ris.mp3	1	up	0.5	R4.mp4	F10.mp4	1	left	left	1	0.6124	8	R4.mp4	F10.mp4	1	1	up	1	2.6257	14	1
3	m	23	spanish	0	tila	tila_fal.mp3	0	down	-0.5	F6.mp4	R6.mp4	0	left	right	0	3.7457	4	R6.mp4	F6.mp4	0	1	down	1	12.4303	0	0
3	m	23	spanish	0	tila	tila_ris.mp3	1	up	0.5	R2.mp4	F1.mp4	1	left	left	1	1.4761	2	R2.mp4	F1.mp4	1	1	up	1	1.9554	5	1
3	m	23	spanish	0	vewa	vewa_fal.mp3	0	down	-0.5	R3.mp4	F9.mp4	1	right	left	0	0.7743	11	R3.mp4	F9.mp4	1	1	down	1	3.1373	16	0
3	m	23	spanish	0	vewa	vewa_ris.mp3	1	up	0.5	F8.mp4	R3.mp4	0	right	left	0	1.0087	1	F8.mp4	R3.mp4	1	0	up	1	1.3193	6	1
3	m	23	spanish	0	wemi	wemi_fal.mp3	0	down	-0.5	R9.mp4	F11.mp4	1	right	left	0	0.6553	20	R9.mp4	F11.mp4	1	1	down	1	7.2034	22	0
3	m	23	spanish	0	wemi	wemi_ris.mp3	1	up	0.5	R6.mp4	F12.mp4	1	left	right	0	2.6557	23	F12.mp4	R6.mp4	0	0	up	1	1.4295	7	1
3	m	23	spanish	0	yilel	yilel_fal.mp3	0	down	-0.5	F1.mp4	R1.mp4	0	left	right	0	0.6666	14	R1.mp4	F1.mp4	0	1	down	1	2.0121	11	0
3	m	23	spanish	0	yilel	yilel_ris.mp3	1	up	0.5	F7.mp4	R7.mp4	0	right	right	1	7.2686	22	R7.mp4	F7.mp4	0	1	up	1	1.7231	13	1
3	m	23	spanish	0	yina	yina_fal.mp3	0	down	-0.5	F10.mp4	R5.mp4	0	left	right	0	2.0693	7	R5.mp4	F10.mp4	0	1	down	1	7.4544	17	0
3	m	23	spanish	0	yina	yina_ris.mp3	1	up	0.5	F5.mp4	R5.mp4	0	right	right	1	0.8393	18	R5.mp4	F5.mp4	0	1	up	1	2.41	20	1
3	m	23	spanish	0	ylo	ylo_fal.mp3	0	down	-0.5	F2.mp4	R10.mp4	0	left	left	1	5.2938	10	F2.mp4	R10.mp4	1	0	down	1	2.1247	1	0
3	m	23	spanish	0	ylo	ylo_ris.mp3	1	up	0.5	F4.mp4	R8.mp4	0	right	left	0	0.5889	9	F4.mp4	R8.mp4	1	0	down	0	1.4753	19	0
4	f	24	spanish	0	ivam	ivam_fal.mp3	0	down	-0.5	F5.mp4	R6.mp4	0	left	right	0	29.9914	21	R6.mp4	F5.mp4	0	1	up	0	1.9658	10	1
4	f	24	spanish	0	ivam	ivam_ris.mp3	1	up	0.5	R12.mp4	F4.mp4	1	left	right	0	0.1078	12	F4.mp4	R12.mp4	0	0	up	1	2.3425	22	1
4	f	24	spanish	0	limer	limer_fal.mp3	0	down	-0.5	F3.mp4	R7.mp4	0	left	left	1	11.0405	19	F3.mp4	R7.mp4	1	0	up	0	0.5649	9	1
4	f	24	spanish	0	limer	limer_ris.mp3	1	up	0.5	R2.mp4	F5.mp4	1	left	left	1	6.2074	8	R2.mp4	F5.mp4	1	1	up	1	1.026	13	1
4	f	24	spanish	0	maro	maro_fal.mp3	0	down	-0.5	R5.mp4	F10.mp4	1	right	left	0	4.759	15	R5.mp4	F10.mp4	1	1	up	0	5.6586	17	1
4	f	24	spanish	0	maro	maro_ris.mp3	1	up	0.5	R9.mp4	F12.mp4	1	left	left	1	9.5194	10	R9.mp4	F12.mp4	1	1	up	1	0.5822	20	1
4	f	24	spanish	0	reman	reman_fal.mp3	0	down	-0.5	R9.mp4	F2.mp4	1	right	left	0	6.2193	9	R9.mp4	F2.mp4	1	1	up	0	0.545	11	1
4	f	24	spanish	0	reman	reman_ris.mp3	1	up	0.5	F1.mp4	R5.mp4	0	right	left	0	4.3136	22	F1.mp4	R5.mp4	1	0	up	1	0.1937	12	1
4	f	24	spanish	0	shinen	shinen_fal.mp3	0	down	-0.5	F6.mp4	R8.mp4	0	left	right	0	6.418	16	R8.mp4	F6.mp4	0	1	down	1	0.0882	8	0
4	f	24	spanish	0	shinen	shinen_ris.mp3	1	up	0.5	R1.mp4	F7.mp4	1	left	right	0	5.1077	2	F7.mp4	R1.mp4	0	0	up	1	13.3667	3	1
4	f	24	spanish	0	teya	teya_fal.mp3	0	down	-0.5	F11.mp4	R10.mp4	0	left	right	0	23.3279	13	R10.mp4	F11.mp4	0	1	up	0	0.4924	15	1
4	f	24	spanish	0	teya	teya_ris.mp3	1	up	0.5	R3.mp4	F9.mp4	1	left	right	0	0.6421	0	F9.mp4	R3.mp4	0	0	down	0	1.3683	5	0
4	f	24	spanish	0	tila	tila_fal.mp3	0	down	-0.5	F4.mp4	R2.mp4	0	left	right	0	10.4391	20	R2.mp4	F4.mp4	0	1	up	0	0.3675	16	1
4	f	24	spanish	0	tila	tila_ris.mp3	1	up	0.5	F2.mp4	R11.mp4	0	right	right	1	8.2526	17	R11.mp4	F2.mp4	0	1	down	0	1.7856	23	0
4	f	24	spanish	0	vewa	vewa_fal.mp3	0	down	-0.5	R12.mp4	F9.mp4	1	right	left	0	1.5973	14	R12.mp4	F9.mp4	1	1	up	0	0.4063	14	1
4	f	24	spanish	0	vewa	vewa_ris.mp3	1	up	0.5	R7.mp4	F11.mp4	1	left	right	0	6.396	7	F11.mp4	R7.mp4	0	0	up	1	0.0379	18	1
4	f	24	spanish	0	wemi	wemi_fal.mp3	0	down	-0.5	F8.mp4	R1.mp4	0	left	right	0	7.8732	6	R1.mp4	F8.mp4	0	1	up	0	3.621	7	1
4	f	24	spanish	0	wemi	wemi_ris.mp3	1	up	0.5	F8.mp4	R8.mp4	0	right	right	1	1.0002	23	R8.mp4	F8.mp4	0	1	up	1	5.2075	2	1
4	f	24	spanish	0	yilel	yilel_fal.mp3	0	down	-0.5	F7.mp4	R3.mp4	0	left	right	0	6.9437	18	R3.mp4	F7.mp4	0	1	up	0	8.1038	0	1
4	f	24	spanish	0	yilel	yilel_ris.mp3	1	up	0.5	R6.mp4	F6.mp4	1	left	right	0	0.9098	5	F6.mp4	R6.mp4	0	0	down	0	0.9321	21	0
4	f	24	spanish	0	yina	yina_fal.mp3	0	down	-0.5	F12.mp4	R4.mp4	0	left	right	0	127.5046	4	R4.mp4	F12.mp4	0	1	down	1	1.7127	1	0
4	f	24	spanish	0	yina	yina_ris.mp3	1	up	0.5	R4.mp4	F3.mp4	1	left	right	0	1.088	11	F3.mp4	R4.mp4	0	0	down	0	2.0789	4	0
4	f	24	spanish	0	ylo	ylo_fal.mp3	0	down	-0.5	R11.mp4	F1.mp4	1	right	right	1	14.8956	1	F1.mp4	R11.mp4	0	0	up	0	83.5154	19	1
4	f	24	spanish	0	ylo	ylo_ris.mp3	1	up	0.5	F10.mp4	R10.mp4	0	right	right	1	137.7662	3	R10.mp4	F10.mp4	0	1	down	0	1.1425	6	0
5	f	28	spanish	0	ivam	ivam_fal.mp3	0	down	-0.5	R7.mp4	F5.mp4	1	right	right	1	1.7876	8	F5.mp4	R7.mp4	0	0	up	0	3.0968	2	1
5	f	28	spanish	0	ivam	ivam_ris.mp3	1	up	0.5	R8.mp4	F8.mp4	1	left	right	0	7.4028	19	F8.mp4	R8.mp4	0	0	up	1	1.1429	8	1
5	f	28	spanish	0	limer	limer_fal.mp3	0	down	-0.5	R3.mp4	F8.mp4	1	right	left	0	1.4355	5	R3.mp4	F8.mp4	1	1	up	0	1.0437	19	1
5	f	28	spanish	0	limer	limer_ris.mp3	1	up	0.5	R3.mp4	F5.mp4	1	left	left	1	8.818	12	R3.mp4	F5.mp4	1	1	up	1	2.6915	13	1
5	f	28	spanish	0	maro	maro_fal.mp3	0	down	-0.5	F6.mp4	R9.mp4	0	left	right	0	0.301	18	R9.mp4	F6.mp4	0	1	down	1	3.0819	10	0
5	f	28	spanish	0	maro	maro_ris.mp3	1	up	0.5	F7.mp4	R4.mp4	0	right	right	1	0.708	9	R4.mp4	F7.mp4	0	1	up	1	0.9902	17	1
5	f	28	spanish	0	reman	reman_fal.mp3	0	down	-0.5	F11.mp4	R4.mp4	0	left	left	1	8.586	23	F11.mp4	R4.mp4	1	0	down	1	1.1599	22	0
5	f	28	spanish	0	reman	reman_ris.mp3	1	up	0.5	F2.mp4	R12.mp4	0	right	right	1	0.1337	11	R12.mp4	F2.mp4	0	1	down	0	1.0088	21	0
5	f	28	spanish	0	shinen	shinen_fal.mp3	0	down	-0.5	F2.mp4	R6.mp4	0	left	left	1	1.3349	2	F2.mp4	R6.mp4	1	0	down	1	2.4444	1	0
5	f	28	spanish	0	shinen	shinen_ris.mp3	1	up	0.5	F6.mp4	R2.mp4	0	right	right	1	0.2258	7	R2.mp4	F6.mp4	0	1	down	0	1.7347	15	0
5	f	28	spanish	0	teya	teya_fal.mp3	0	down	-0.5	R10.mp4	F3.mp4	1	right	right	1	0.7872	1	F3.mp4	R10.mp4	0	0	down	1	2.1392	6	0
5	f	28	spanish	0	teya	teya_ris.mp3	1	up	0.5	F1.mp4	R9.mp4	0	right	left	0	1.4226	17	F1.mp4	R9.mp4	1	0	up	1	1.2263	20	1
5	f	28	spanish	0	tila	tila_fal.mp3	0	down	-0.5	R2.mp4	F4.mp4	1	right	right	1	1.5063	6	F4.mp4	R2.mp4	0	0	up	0	1.566	4	1
5	f	28	spanish	0	tila	tila_ris.mp3	1	up	0.5	R1.mp4	F11.mp4	1	left	left	1	3.1237	20	R1.mp4	F11.mp4	1	1	up	1	1.058	23	1
5	f	28	spanish	0	vewa	vewa_fal.mp3	0	down	-0.5	R8.mp4	F12.mp4	1	right	right	1	0.4417	15	F12.mp4	R8.mp4	0	0	up	0	1.2225	5	1
5	f	28	spanish	0	vewa	vewa_ris.mp3	1	up	0.5	R5.mp4	F3.mp4	1	left	left	1	6.1546	13	R5.mp4	F3.mp4	1	1	up	1	0.9729	16	1
5	f	28	spanish	0	wemi	wemi_fal.mp3	0	down	-0.5	F9.mp4	R1.mp4	0	left	right	0	5.296	10	R1.mp4	F9.mp4	0	1	down	1	0.9552	9	0
5	f	28	spanish	0	wemi	wemi_ris.mp3	1	up	0.5	R6.mp4	F10.mp4	1	left	right	0	1.685	14	F10.mp4	R6.mp4	0	0	up	1	4.3818	0	1
5	f	28	spanish	0	yilel	yilel_fal.mp3	0	down	-0.5	R11.mp4	F10.mp4	1	right	left	0	0.0354	22	R11.mp4	F10.mp4	1	1	down	1	2.3251	3	0
5	f	28	spanish	0	yilel	yilel_ris.mp3	1	up	0.5	R10.mp4	F12.mp4	1	left	right	0	10.4502	0	F12.mp4	R10.mp4	0	0	down	0	2.7265	11	0
5	f	28	spanish	0	yina	yina_fal.mp3	0	down	-0.5	F1.mp4	R12.mp4	0	left	left	1	0.2516	21	F1.mp4	R12.mp4	1	0	down	1	1.1904	7	0
5	f	28	spanish	0	yina	yina_ris.mp3	1	up	0.5	F9.mp4	R11.mp4	0	right	left	0	1.8832	3	F9.mp4	R11.mp4	1	0	up	1	1.399	14	1
5	f	28	spanish	0	ylo	ylo_fal.mp3	0	down	-0.5	R5.mp4	F7.mp4	1	right	right	1	0.8762	4	F7.mp4	R5.mp4	0	0	up	0	1.3726	18	1
5	f	28	spanish	0	ylo	ylo_ris.mp3	1	up	0.5	R7.mp4	F4.mp4	1	left	left	1	0.1519	16	R7.mp4	F4.mp4	1	1	down	0	3.9749	12	0
6	f	19	spanish	0	ivam	ivam_fal.mp3	0	down	-0.5	R2.mp4	F3.mp4	1	right	left	0	1.0177	20	R2.mp4	F3.mp4	1	1	up	0	3.1846	4	1
6	f	19	spanish	0	ivam	ivam_ris.mp3	1	up	0.5	R12.mp4	F6.mp4	1	left	right	0	0.9856	22	F6.mp4	R12.mp4	0	0	up	1	2.9913	6	1
6	f	19	spanish	0	limer	limer_fal.mp3	0	down	-0.5	F8.mp4	R12.mp4	0	left	right	0	1.1097	21	R12.mp4	F8.mp4	0	1	down	1	3.8237	13	0
6	f	19	spanish	0	limer	limer_ris.mp3	1	up	0.5	R6.mp4	F11.mp4	1	left	left	1	1.5683	15	R6.mp4	F11.mp4	1	1	up	1	5.9371	18	1
6	f	19	spanish	0	maro	maro_fal.mp3	0	down	-0.5	R11.mp4	F1.mp4	1	right	left	0	1.3382	4	R11.mp4	F1.mp4	1	1	down	1	3.7032	19	0
6	f	19	spanish	0	maro	maro_ris.mp3	1	up	0.5	F1.mp4	R2.mp4	0	right	right	1	5.0724	9	R2.mp4	F1.mp4	0	1	up	1	4.8107	2	1
6	f	19	spanish	0	reman	reman_fal.mp3	0	down	-0.5	R7.mp4	F12.mp4	1	right	left	0	0.1419	19	R7.mp4	F12.mp4	1	1	down	1	3.0614	3	0
6	f	19	spanish	0	reman	reman_ris.mp3	1	up	0.5	F5.mp4	R10.mp4	0	right	right	1	2.4779	7	R10.mp4	F5.mp4	0	1	up	1	3.389	14	1
6	f	19	spanish	0	shinen	shinen_fal.mp3	0	down	-0.5	R6.mp4	F5.mp4	1	right	left	0	2.7873	16	R6.mp4	F5.mp4	1	1	down	1	3.296	1	0
6	f	19	spanish	0	shinen	shinen_ris.mp3	1	up	0.5	R4.mp4	F8.mp4	1	left	left	1	0.5569	14	R4.mp4	F8.mp4	1	1	up	1	6.4194	16	1
6	f	19	spanish	0	teya	teya_fal.mp3	0	down	-0.5	F9.mp4	R5.mp4	0	left	left	1	3.755	2	F9.mp4	R5.mp4	1	0	down	1	4.8486	9	0
6	f	19	spanish	0	teya	teya_ris.mp3	1	up	0.5	F2.mp4	R3.mp4	0	right	right	1	0.8346	3	R3.mp4	F2.mp4	0	1	down	0	3.6082	7	0
6	f	19	spanish	0	tila	tila_fal.mp3	0	down	-0.5	R8.mp4	F6.mp4	1	right	right	1	4.3929	23	F6.mp4	R8.mp4	0	0	down	1	3.5578	11	0
6	f	19	spanish	0	tila	tila_ris.mp3	1	up	0.5	R7.mp4	F7.mp4	1	left	right	0	3.4554	11	F7.mp4	R7.mp4	0	0	up	1	4.1626	10	1
6	f	19	spanish	0	vewa	vewa_fal.mp3	0	down	-0.5	R4.mp4	F11.mp4	1	right	right	1	0.9878	5	F11.mp4	R4.mp4	0	0	up	0	3.6633	5	1
6	f	19	spanish	0	vewa	vewa_ris.mp3	1	up	0.5	R5.mp4	F4.mp4	1	left	left	1	1.1029	18	R5.mp4	F4.mp4	1	1	down	0	2.4887	21	0
6	f	19	spanish	0	wemi	wemi_fal.mp3	0	down	-0.5	R1.mp4	F7.mp4	1	right	right	1	2.5219	17	F7.mp4	R1.mp4	0	0	up	0	1.2679	23	1
6	f	19	spanish	0	wemi	wemi_ris.mp3	1	up	0.5	R9.mp4	F9.mp4	1	left	left	1	0.8856	13	R9.mp4	F9.mp4	1	1	up	1	6.5266	17	1
6	f	19	spanish	0	yilel	yilel_fal.mp3	0	down	-0.5	F2.mp4	R3.mp4	0	left	left	1	0.1192	8	F2.mp4	R3.mp4	1	0	down	1	3.2879	0	0
6	f	19	spanish	0	yilel	yilel_ris.mp3	1	up	0.5	F3.mp4	R8.mp4	0	right	left	0	4.2754	10	F3.mp4	R8.mp4	1	0	up	1	2.5355	22	1
6	f	19	spanish	0	yina	yina_fal.mp3	0	down	-0.5	F10.mp4	R10.mp4	0	left	left	1	2.1084	0	F10.mp4	R10.mp4	1	0	down	1	7.7469	12	0
6	f	19	spanish	0	yina	yina_ris.mp3	1	up	0.5	R1.mp4	F10.mp4	1	left	left	1	4.8305	1	R1.mp4	F10.mp4	1	1	up	1	3.4311	20	1
6	f	19	spanish	0	ylo	ylo_fal.mp3	0	down	-0.5	F4.mp4	R9.mp4	0	left	left	1	0.4741	6	F4.mp4	R9.mp4	1	0	down	1	2.7827	15	0
6	f	19	spanish	0	ylo	ylo_ris.mp3	1	up	0.5	R11.mp4	F12.mp4	1	left	right	0	0.586	12	F12.mp4	R11.mp4	0	0	down	0	5.2303	8	0
7	m	28	english	0	ivam	ivam_fal.mp3	0	down	-0.5	R1.mp4	F10.mp4	1	right	left	0	0.977	18	R1.mp4	F10.mp4	1	1	down	1	0.455	14	0
7	m	28	english	0	ivam	ivam_ris.mp3	1	up	0.5	R8.mp4	F12.mp4	1	left	right	0	89.675	2	F12.mp4	R8.mp4	0	0	up	1	1.257	12	1
7	m	28	english	0	limer	limer_fal.mp3	0	down	-0.5	F7.mp4	R4.mp4	0	left	right	0	0.632	3	R4.mp4	F7.mp4	0	1	down	1	0.207	7	0
