ID	gender	age	mother.tongue	not.turkish	aware	word.base	word	isRising	dir	dir.num	leftFilm	rightFilm	risingLeft	correctDir	response	congruent	rt	trial	chosen.video	not.chosen.video	resp.left	resp.rising	response.pd	correct.pd	rt.pd	trial.pd	resp.rising.pd
24	m	34	turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	F5.mp4	R2.mp4	0	right	right	1	0.7498	0	R2.mp4	F5.mp4	0	1	up	1	0.793	22	1
24	m	34	turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	F10.mp4	R9.mp4	0	left	right	0	12.6383	3	R9.mp4	F10.mp4	0	1	down	1	1.1293	8	0
24	m	34	turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F10.mp4	R12.mp4	0	right	left	0	0.2703	1	F10.mp4	R12.mp4	1	0	down	0	1.114	9	0
24	m	34	turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	R10.mp4	F5.mp4	1	right	left	0	0.0547	10	R10.mp4	F5.mp4	1	1	down	1	1.1642	14	0
24	m	34	turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	R7.mp4	F11.mp4	1	left	right	0	0.1777	7	F11.mp4	R7.mp4	0	0	up	1	1.2501	19	1
24	m	34	turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	F2.mp4	R2.mp4	0	left	right	0	0.1188	8	R2.mp4	F2.mp4	0	1	down	1	1.5036	10	0
24	m	34	turkish	0	0	yina	yina_ris.mp3	1	up	0.5	R10.mp4	F3.mp4	1	left	right	0	29.8916	15	F3.mp4	R10.mp4	0	0	up	1	1.0656	13	1
24	m	34	turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	F9.mp4	R5.mp4	0	left	left	1	0.0096	20	F9.mp4	R5.mp4	1	0	down	1	7.9767	0	0
24	m	34	turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	F2.mp4	R11.mp4	0	right	left	0	0.7562	2	F2.mp4	R11.mp4	1	0	down	0	3.565	15	0
25	f	24	turkish	0	1	ivam	ivam_fal.mp3	0	down	-0.5	R7.mp4	F10.mp4	1	right	right	1	0.5268	4	F10.mp4	R7.mp4	0	0	down	1	1.1074	17	0
25	f	24	turkish	0	1	ivam	ivam_ris.mp3	1	up	0.5	F7.mp4	R1.mp4	0	right	right	1	0.6118	11	R1.mp4	F7.mp4	0	1	up	1	0.999	9	1
25	f	24	turkish	0	1	limer	limer_fal.mp3	0	down	-0.5	R9.mp4	F8.mp4	1	right	left	0	0.32	13	R9.mp4	F8.mp4	1	1	down	1	1.2425	22	0
25	f	24	turkish	0	1	limer	limer_ris.mp3	1	up	0.5	R11.mp4	F10.mp4	1	left	left	1	0.2729	15	R11.mp4	F10.mp4	1	1	up	1	1.0061	10	1
25	f	24	turkish	0	1	maro	maro_fal.mp3	0	down	-0.5	R4.mp4	F6.mp4	1	right	left	0	0.5184	9	R4.mp4	F6.mp4	1	1	down	1	0.9065	3	0
25	f	24	turkish	0	1	maro	maro_ris.mp3	1	up	0.5	F5.mp4	R4.mp4	0	right	left	0	0.6867	1	F5.mp4	R4.mp4	1	0	up	1	1.0293	21	1
25	f	24	turkish	0	1	reman	reman_fal.mp3	0	down	-0.5	R12.mp4	F2.mp4	1	right	left	0	0.6196	6	R12.mp4	F2.mp4	1	1	down	1	0.8876	18	0
25	f	24	turkish	0	1	reman	reman_ris.mp3	1	up	0.5	F4.mp4	R3.mp4	0	right	right	1	0.275	20	R3.mp4	F4.mp4	0	1	up	1	0.9284	1	1
25	f	24	turkish	0	1	shinen	shinen_fal.mp3	0	down	-0.5	R3.mp4	F5.mp4	1	right	right	1	0.2955	19	F5.mp4	R3.mp4	0	0	down	1	1.0066	13	0
25	f	24	turkish	0	1	shinen	shinen_ris.mp3	1	up	0.5	F12.mp4	R5.mp4	0	right	right	1	0.6741	5	R5.mp4	F12.mp4	0	1	up	1	1.2218	15	1
25	f	24	turkish	0	1	teya	teya_fal.mp3	0	down	-0.5	F4.mp4	R11.mp4	0	left	left	1	1.2075	3	F4.mp4	R11.mp4	1	0	down	1	0.9048	6	0
25	f	24	turkish	0	1	teya	teya_ris.mp3	1	up	0.5	R7.mp4	F8.mp4	1	left	right	0	5.6523	7	F8.mp4	R7.mp4	0	0	up	1	0.889	12	1
25	f	24	turkish	0	1	tila	tila_fal.mp3	0	down	-0.5	F7.mp4	R10.mp4	0	left	left	1	1.6101	8	F7.mp4	R10.mp4	1	0	down	1	1.1787	16	0
25	f	24	turkish	0	1	tila	tila_ris.mp3	1	up	0.5	F2.mp4	R6.mp4	0	right	right	1	0.5549	23	R6.mp4	F2.mp4	0	1	up	1	0.8627	2	1
25	f	24	turkish	0	1	vewa	vewa_fal.mp3	0	down	-0.5	R6.mp4	F11.mp4	1	right	right	1	0.7115	2	F11.mp4	R6.mp4	0	0	down	1	1.4967	19	0
25	f	24	turkish	0	1	vewa	vewa_ris.mp3	1	up	0.5	R12.mp4	F3.mp4	1	left	left	1	0.5633	22	R12.mp4	F3.mp4	1	1	up	1	0.8581	4	1
25	f	24	turkish	0	1	wemi	wemi_fal.mp3	0	down	-0.5	F12.mp4	R2.mp4	0	left	left	1	0.7019	0	F12.mp4	R2.mp4	1	0	down	1	0.8943	5	0
25	f	24	turkish	0	1	wemi	wemi_ris.mp3	1	up	0.5	F6.mp4	R8.mp4	0	right	left	0	0.4611	14	F6.mp4	R8.mp4	1	0	up	1	1.0984	0	1
25	f	24	turkish	0	1	yilel	yilel_fal.mp3	0	down	-0.5	R8.mp4	F3.mp4	1	right	right	1	0.3639	17	F3.mp4	R8.mp4	0	0	down	1	0.9393	8	0
25	f	24	turkish	0	1	yilel	yilel_ris.mp3	1	up	0.5	F11.mp4	R9.mp4	0	right	left	0	0.7538	16	F11.mp4	R9.mp4	1	0	up	1	0.888	7	1
25	f	24	turkish	0	1	yina	yina_fal.mp3	0	down	-0.5	F9.mp4	R1.mp4	0	left	left	1	0.5609	10	F9.mp4	R1.mp4	1	0	down	1	0.9629	23	0
25	f	24	turkish	0	1	yina	yina_ris.mp3	1	up	0.5	F9.mp4	R2.mp4	0	right	right	1	0.5568	18	R2.mp4	F9.mp4	0	1	up	1	1.0046	20	1
25	f	24	turkish	0	1	ylo	ylo_fal.mp3	0	down	-0.5	F1.mp4	R5.mp4	0	left	left	1	0.5405	21	F1.mp4	R5.mp4	1	0	down	1	1.7107	14	0
25	f	24	turkish	0	1	ylo	ylo_ris.mp3	1	up	0.5	R10.mp4	F1.mp4	1	left	left	1	0.441	12	R10.mp4	F1.mp4	1	1	up	1	0.9394	11	1
26	m	27	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	F8.mp4	R4.mp4	0	left	right	0	1.6932	8	R4.mp4	F8.mp4	0	1	up	0	3.1533	6	1
26	m	27	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	R11.mp4	F1.mp4	1	left	right	0	0.7969	7	F1.mp4	R11.mp4	0	0	down	0	3.8546	4	0
26	m	27	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	R5.mp4	F7.mp4	1	right	left	0	0.5857	14	R5.mp4	F7.mp4	1	1	up	0	3.2303	12	1
26	m	27	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	R9.mp4	F5.mp4	1	left	left	1	0.4749	19	R9.mp4	F5.mp4	1	1	down	0	6.0951	11	0
26	m	27	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	F9.mp4	R10.mp4	0	left	right	0	0.4793	4	R10.mp4	F9.mp4	0	1	down	1	2.0254	18	0
26	m	27	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	R8.mp4	F10.mp4	1	left	right	0	1.2538	20	F10.mp4	R8.mp4	0	0	down	0	6.7835	1	0
26	m	27	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F11.mp4	R8.mp4	0	left	left	1	0.6588	1	F11.mp4	R8.mp4	1	0	up	0	2.2537	10	1
26	m	27	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	R6.mp4	F4.mp4	1	left	left	1	0.778	5	R6.mp4	F4.mp4	1	1	up	1	6.9319	21	1
26	m	27	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	R6.mp4	F6.mp4	1	right	right	1	0.7351	10	F6.mp4	R6.mp4	0	0	down	1	3.6101	17	0
26	m	27	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	R5.mp4	F2.mp4	1	left	right	0	0.3571	23	F2.mp4	R5.mp4	0	0	down	0	3.5723	23	0
26	m	27	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	R7.mp4	F2.mp4	1	right	right	1	0.8922	12	F2.mp4	R7.mp4	0	0	up	0	8.0093	16	1
26	m	27	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	R4.mp4	F12.mp4	1	left	left	1	0.7559	3	R4.mp4	F12.mp4	1	1	up	1	1.5821	20	1
26	m	27	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	R2.mp4	F5.mp4	1	right	left	0	0.6234	9	R2.mp4	F5.mp4	1	1	down	1	6.4978	0	0
26	m	27	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	R12.mp4	F3.mp4	1	left	left	1	0.2676	22	R12.mp4	F3.mp4	1	1	up	1	1.913	8	1
26	m	27	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	R9.mp4	F3.mp4	1	right	left	0	0.7545	13	R9.mp4	F3.mp4	1	1	down	1	2.7671	14	0
26	m	27	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	F7.mp4	R7.mp4	0	right	left	0	0.6286	0	F7.mp4	R7.mp4	1	0	down	0	3.2863	9	0
26	m	27	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	F12.mp4	R1.mp4	0	left	left	1	6.1131	2	F12.mp4	R1.mp4	1	0	down	1	3.8188	19	0
26	m	27	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	R3.mp4	F8.mp4	1	left	right	0	0.5805	11	F8.mp4	R3.mp4	0	0	down	0	5.6932	5	0
26	m	27	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	F4.mp4	R12.mp4	0	left	left	1	1.5644	18	F4.mp4	R12.mp4	1	0	down	1	7.9335	15	0
26	m	27	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	F9.mp4	R1.mp4	0	right	right	1	0.3682	6	R1.mp4	F9.mp4	0	1	down	0	6.0466	22	0
26	m	27	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	F1.mp4	R11.mp4	0	left	left	1	0.8106	17	F1.mp4	R11.mp4	1	0	down	1	1.9854	7	0
26	m	27	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	R2.mp4	F11.mp4	1	left	right	0	0.7889	21	F11.mp4	R2.mp4	0	0	up	1	3.2051	13	1
26	m	27	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	R3.mp4	F10.mp4	1	right	left	0	0.671	16	R3.mp4	F10.mp4	1	1	up	0	9.619	3	1
26	m	27	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	F6.mp4	R10.mp4	0	right	left	0	1.1969	15	F6.mp4	R10.mp4	1	0	down	0	3.2752	2	0
27	f	32	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	R12.mp4	F7.mp4	1	right	right	1	11.1398	10	F7.mp4	R12.mp4	0	0	up	0	3.608	11	1
27	f	32	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	F4.mp4	R10.mp4	0	right	right	1	17.5399	12	R10.mp4	F4.mp4	0	1	up	1	1.5091	14	1
27	f	32	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	F4.mp4	R9.mp4	0	left	right	0	5.1813	18	R9.mp4	F4.mp4	0	1	up	0	1.643	13	1
27	f	32	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	F1.mp4	R5.mp4	0	right	right	1	18.7907	16	R5.mp4	F1.mp4	0	1	up	1	2.0498	19	1
27	f	32	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	F5.mp4	R3.mp4	0	left	right	0	0.8749	6	R3.mp4	F5.mp4	0	1	down	1	6.4528	4	0
27	f	32	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	F9.mp4	R7.mp4	0	right	right	1	0.6455	7	R7.mp4	F9.mp4	0	1	down	0	2.9246	18	0
27	f	32	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F12.mp4	R11.mp4	0	left	right	0	0.8739	19	R11.mp4	F12.mp4	0	1	down	1	2.3222	5	0
27	f	32	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	F12.mp4	R1.mp4	0	right	left	0	0.2027	8	F12.mp4	R1.mp4	1	0	down	0	1.4969	12	0
27	f	32	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	R6.mp4	F2.mp4	1	right	right	1	0.609	2	F2.mp4	R6.mp4	0	0	up	0	3.3253	9	1
27	f	32	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	R8.mp4	F11.mp4	1	left	left	1	1.4632	11	R8.mp4	F11.mp4	1	1	down	0	2.3715	15	0
27	f	32	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	F10.mp4	R10.mp4	0	left	right	0	1.7023	3	R10.mp4	F10.mp4	0	1	up	0	1.3761	0	1
27	f	32	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	F2.mp4	R4.mp4	0	right	right	1	5.4655	17	R4.mp4	F2.mp4	0	1	up	1	1.929	3	1
27	f	32	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	F8.mp4	R7.mp4	0	left	right	0	7.5539	14	R7.mp4	F8.mp4	0	1	up	0	1.692	23	1
27	f	32	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	R9.mp4	F6.mp4	1	left	right	0	3.2106	0	F6.mp4	R9.mp4	0	0	up	1	1.4187	7	1
27	f	32	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	R8.mp4	F3.mp4	1	right	right	1	1.5362	5	F3.mp4	R8.mp4	0	0	down	1	1.5168	8	0
27	f	32	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	F7.mp4	R6.mp4	0	right	left	0	1.881	20	F7.mp4	R6.mp4	1	0	down	0	1.2524	22	0
27	f	32	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	F6.mp4	R1.mp4	0	left	left	1	1.9899	1	F6.mp4	R1.mp4	1	0	down	1	2.3287	10	0
27	f	32	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F3.mp4	R3.mp4	0	right	right	1	4.1831	21	R3.mp4	F3.mp4	0	1	down	0	2.4437	6	0
27	f	32	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	F1.mp4	R2.mp4	0	left	right	0	8.017	9	R2.mp4	F1.mp4	0	1	down	1	2.2529	1	0
27	f	32	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	F8.mp4	R2.mp4	0	right	right	1	1.8191	23	R2.mp4	F8.mp4	0	1	up	1	1.6228	20	1
27	f	32	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	F9.mp4	R5.mp4	0	left	right	0	11.3073	15	R5.mp4	F9.mp4	0	1	down	1	0.9536	16	0
27	f	32	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	R11.mp4	F10.mp4	1	left	right	0	9.8979	22	F10.mp4	R11.mp4	0	0	down	0	1.1031	17	0
27	f	32	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	F11.mp4	R4.mp4	0	left	right	0	2.5531	13	R4.mp4	F11.mp4	0	1	down	1	2.2453	2	0
27	f	32	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	F5.mp4	R12.mp4	0	right	right	1	0.5403	4	R12.mp4	F5.mp4	0	1	down	0	6.738	21	0
28	m	18	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	F9.mp4	R12.mp4	0	left	left	1	1.0017	3	F9.mp4	R12.mp4	1	0	up	0	1.5102	12	1
28	m	18	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	F2.mp4	R9.mp4	0	right	right	1	2.9182	10	R9.mp4	F2.mp4	0	1	up	1	1.1938	6	1
28	m	18	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	R7.mp4	F8.mp4	1	right	right	1	0.3674	21	F8.mp4	R7.mp4	0	0	down	1	2.4444	23	0
28	m	18	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	R1.mp4	F9.mp4	1	left	left	1	0.9178	1	R1.mp4	F9.mp4	1	1	up	1	1.7436	9	1
28	m	18	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	F5.mp4	R10.mp4	0	left	left	1	0.7436	22	F5.mp4	R10.mp4	1	0	down	1	0.9959	21	0
28	m	18	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	F11.mp4	R6.mp4	0	right	right	1	0.2456	17	R6.mp4	F11.mp4	0	1	up	1	0.9469	19	1
28	m	18	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F1.mp4	R4.mp4	0	left	right	0	1.8924	12	R4.mp4	F1.mp4	0	1	up	0	1.9447	13	1
28	m	18	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	F3.mp4	R2.mp4	0	right	left	0	0.6271	2	F3.mp4	R2.mp4	1	0	up	1	1.6946	3	1
28	m	18	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	F12.mp4	R1.mp4	0	left	left	1	0.7521	8	F12.mp4	R1.mp4	1	0	down	1	3.5947	0	0
28	m	18	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	R5.mp4	F6.mp4	1	left	right	0	0.5856	23	F6.mp4	R5.mp4	0	0	up	1	1.6782	18	1
28	m	18	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	R11.mp4	F3.mp4	1	right	right	1	0.7541	13	F3.mp4	R11.mp4	0	0	down	1	0.9111	22	0
28	m	18	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	F7.mp4	R8.mp4	0	right	right	1	0.8757	0	R8.mp4	F7.mp4	0	1	up	1	1.0816	8	1
28	m	18	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	R9.mp4	F10.mp4	1	right	right	1	15.1733	15	F10.mp4	R9.mp4	0	0	down	1	1.8773	2	0
28	m	18	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	F10.mp4	R11.mp4	0	right	left	0	0.7844	7	F10.mp4	R11.mp4	1	0	up	1	1.4444	1	1
28	m	18	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	F6.mp4	R3.mp4	0	left	left	1	0.409	9	F6.mp4	R3.mp4	1	0	down	1	1.1104	16	0
28	m	18	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	R3.mp4	F1.mp4	1	left	left	1	2.7722	18	R3.mp4	F1.mp4	1	1	up	1	2.7101	14	1
28	m	18	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	F11.mp4	R8.mp4	0	left	left	1	1.3948	4	F11.mp4	R8.mp4	1	0	down	1	1.0334	17	0
28	m	18	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	R4.mp4	F4.mp4	1	left	right	0	0.9562	11	F4.mp4	R4.mp4	0	0	up	1	1.1427	7	1
28	m	18	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	R6.mp4	F4.mp4	1	right	right	1	1.1178	5	F4.mp4	R6.mp4	0	0	down	1	1.0596	11	0
28	m	18	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	F5.mp4	R10.mp4	0	right	left	0	0.8415	19	F5.mp4	R10.mp4	1	0	up	1	0.9433	20	1
28	m	18	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	R5.mp4	F7.mp4	1	right	left	0	7.0321	16	R5.mp4	F7.mp4	1	1	down	1	1.4614	5	0
28	m	18	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	F12.mp4	R7.mp4	0	right	left	0	0.9846	20	F12.mp4	R7.mp4	1	0	up	1	1.627	10	1
28	m	18	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	F2.mp4	R2.mp4	0	left	right	0	0.3762	6	R2.mp4	F2.mp4	0	1	down	1	1.1937	4	0
28	m	18	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	F8.mp4	R12.mp4	0	right	left	0	0.1347	14	F8.mp4	R12.mp4	1	0	up	1	1.2279	15	1
29	m	23	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	F3.mp4	R3.mp4	0	left	left	1	1.405	23	F3.mp4	R3.mp4	1	0	up	0	0.898	10	1
29	m	23	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	R8.mp4	F3.mp4	1	left	right	0	0.648	14	F3.mp4	R8.mp4	0	0	up	1	0.893	8	1
29	m	23	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	F2.mp4	R11.mp4	0	left	right	0	0.901	6	R11.mp4	F2.mp4	0	1	down	1	0.649	9	0
29	m	23	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	R7.mp4	F1.mp4	1	left	left	1	1.546	3	R7.mp4	F1.mp4	1	1	down	0	1.098	1	0
29	m	23	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	F11.mp4	R10.mp4	0	left	right	0	1.016	1	R10.mp4	F11.mp4	0	1	down	1	0.842	13	0
29	m	23	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	F5.mp4	R12.mp4	0	right	right	1	2	21	R12.mp4	F5.mp4	0	1	up	1	1.28	11	1
29	m	23	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F7.mp4	R4.mp4	0	left	right	0	0.836	2	R4.mp4	F7.mp4	0	1	down	1	0.787	7	0
29	m	23	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	F6.mp4	R3.mp4	0	right	right	1	1.245	19	R3.mp4	F6.mp4	0	1	up	1	1.067	22	1
29	m	23	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	R7.mp4	F6.mp4	1	right	left	0	2.49	12	R7.mp4	F6.mp4	1	1	down	1	0.9	3	0
29	m	23	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	F8.mp4	R5.mp4	0	right	left	0	1.505	18	F8.mp4	R5.mp4	1	0	down	0	1.029	21	0
29	m	23	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	F10.mp4	R5.mp4	0	left	left	1	1.889	0	F10.mp4	R5.mp4	1	0	down	1	1.146	14	0
29	m	23	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	F2.mp4	R4.mp4	0	right	right	1	0.251	11	R4.mp4	F2.mp4	0	1	up	1	2.155	0	1
29	m	23	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	F4.mp4	R9.mp4	0	left	right	0	0.644	15	R9.mp4	F4.mp4	0	1	down	1	1.031	5	0
29	m	23	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	R2.mp4	F12.mp4	1	left	left	1	1.259	10	R2.mp4	F12.mp4	1	1	up	1	1.442	19	1
29	m	23	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	R6.mp4	F5.mp4	1	right	right	1	4.604	13	F5.mp4	R6.mp4	0	0	down	1	1.038	6	0
29	m	23	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	F7.mp4	R10.mp4	0	right	left	0	1.163	22	F7.mp4	R10.mp4	1	0	up	1	0.78	12	1
29	m	23	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	R12.mp4	F9.mp4	1	right	right	1	0.896	16	F9.mp4	R12.mp4	0	0	down	1	1.27	23	0
29	m	23	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F10.mp4	R1.mp4	0	right	right	1	0.821	5	R1.mp4	F10.mp4	0	1	up	1	1.029	16	1
29	m	23	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	F1.mp4	R1.mp4	0	left	right	0	0.713	17	R1.mp4	F1.mp4	0	1	down	1	0.927	20	0
29	m	23	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	F4.mp4	R6.mp4	0	right	right	1	0.758	7	R6.mp4	F4.mp4	0	1	up	1	1.311	2	1
29	m	23	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	F12.mp4	R2.mp4	0	left	right	0	0.669	9	R2.mp4	F12.mp4	0	1	down	1	0.71	15	0
29	m	23	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	F9.mp4	R11.mp4	0	right	left	0	2.98	20	F9.mp4	R11.mp4	1	0	down	0	1.013	18	0
29	m	23	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	R8.mp4	F8.mp4	1	right	right	1	0.681	8	F8.mp4	R8.mp4	0	0	up	0	1.33	17	1
29	m	23	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	R9.mp4	F11.mp4	1	left	left	1	1.278	4	R9.mp4	F11.mp4	1	1	up	1	1.127	4	1
30	f	29	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	R2.mp4	F8.mp4	1	right	left	0	1.1878	14	R2.mp4	F8.mp4	1	1	up	0	1.5744	1	1
30	f	29	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	R12.mp4	F1.mp4	1	left	right	0	0.7502	12	F1.mp4	R12.mp4	0	0	up	1	2.6652	10	1
30	f	29	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	R3.mp4	F1.mp4	1	right	left	0	1.291	1	R3.mp4	F1.mp4	1	1	down	1	4.3145	0	0
30	f	29	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	R2.mp4	F9.mp4	1	left	left	1	0.6749	13	R2.mp4	F9.mp4	1	1	down	0	1.5479	5	0
30	f	29	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	R1.mp4	F11.mp4	1	right	right	1	9.2519	20	F11.mp4	R1.mp4	0	0	up	0	1.9983	3	1
30	f	29	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	F8.mp4	R1.mp4	0	right	right	1	0.7912	10	R1.mp4	F8.mp4	0	1	down	0	1.3486	12	0
30	f	29	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F4.mp4	R5.mp4	0	left	right	0	0.5953	18	R5.mp4	F4.mp4	0	1	up	0	1.1631	15	1
30	f	29	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	R10.mp4	F12.mp4	1	left	right	0	0.8267	5	F12.mp4	R10.mp4	0	0	down	0	16.9612	9	0
30	f	29	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	R10.mp4	F12.mp4	1	right	left	0	9.5266	15	R10.mp4	F12.mp4	1	1	down	1	1.7425	14	0
30	f	29	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	F6.mp4	R9.mp4	0	right	right	1	0.712	7	R9.mp4	F6.mp4	0	1	down	0	1.6993	11	0
30	f	29	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	R9.mp4	F10.mp4	1	right	left	0	14.7598	0	R9.mp4	F10.mp4	1	1	up	0	1.5106	21	1
30	f	29	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	F5.mp4	R11.mp4	0	right	right	1	1.1114	23	R11.mp4	F5.mp4	0	1	up	1	2.7564	2	1
30	f	29	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	R11.mp4	F2.mp4	1	right	right	1	1.0798	3	F2.mp4	R11.mp4	0	0	up	0	2.0088	22	1
30	f	29	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	R6.mp4	F3.mp4	1	left	right	0	0.3812	17	F3.mp4	R6.mp4	0	0	up	1	1.5241	7	1
